1.650000000000000000e+03	3.880260565554372737e-02	3.842478011652540604e-02	3.730932361680446008e-02	3.635935426897997369e-02	3.550265607657272088e-02	3.502703304018335573e-02	3.428057713819063906e-02	3.391836324693357774e-02	3.394471944232954619e-02	3.473629681699958588e-02	3.662713832966837252e-02	4.077942594420760208e-02	4.481948663155326668e-02	4.695628741321508648e-02	4.757565810693923508e-02
1.652000000000000000e+03	3.932263050407558413e-02	3.839207248058695843e-02	3.749380453959069021e-02	3.653432636256623983e-02	3.566639410389429304e-02	3.445651992818483250e-02	3.404930999490533849e-02	3.340071686169448356e-02	3.335587866758781689e-02	3.415973741886159376e-02	3.562542671354360091e-02	4.012763463706495171e-02	4.387944393306244389e-02	4.607169053384739532e-02	4.706846949020193627e-02
1.654000000000000000e+03	4.036561794820812954e-02	3.945130116984685298e-02	3.801117005698666923e-02	3.735504993413890640e-02	3.597714559574154147e-02	3.503965582898471015e-02	3.471131955634566141e-02	3.414132234807251004e-02	3.373656260192398060e-02	3.448820668832973391e-02	3.621643667921176091e-02	3.977209236930369374e-02	4.415153427940442243e-02	4.591753827693650231e-02	4.651242846610199877e-02
1.656000000000000000e+03	4.133518754980319149e-02	4.052283319539944084e-02	3.959492564140981025e-02	3.857244281727741086e-02	3.752206942210040835e-02	3.669344218923163703e-02	3.600518147203395775e-02	3.539260840847460732e-02	3.513535987135330690e-02	3.575176109798360036e-02	3.700608229479983996e-02	4.091830897380925591e-02	4.439666520760496976e-02	4.604218190353044637e-02	4.675659142301886312e-02
1.658000000000000000e+03	4.222741091451034934e-02	4.178189239758461904e-02	4.096411687779658722e-02	3.998274077304894703e-02	3.915897752082199423e-02	3.830668520482317235e-02	3.786953923123547588e-02	3.724405239687237495e-02	3.749172218906342280e-02	3.765838232178601169e-02	3.920857452376526331e-02	4.231215537865248150e-02	4.537097128803950497e-02	4.686449612103929518e-02	4.734740843679949296e-02
1.660000000000000000e+03	4.291141320990941171e-02	4.264495930081051156e-02	4.201067822992636536e-02	4.128750126717533470e-02	4.057068255151734248e-02	4.038949306000652606e-02	3.988655067254234105e-02	3.969661142156194478e-02	3.982408458085303499e-02	3.996867003934973656e-02	4.121019256752350007e-02	4.400760668565550926e-02	4.659045823621271037e-02	4.814022302571434320e-02	4.836667378050582555e-02
1.662000000000000000e+03	4.286036370851453031e-02	4.257560477247526037e-02	4.261172308149856203e-02	4.206258782031390558e-02	4.202716734966700091e-02	4.194119766545245653e-02	4.156478579472874108e-02	4.192391905138601049e-02	4.191749461871042276e-02	4.224941243828889137e-02	4.340231702297875360e-02	4.555628480839257755e-02	4.823903826753308394e-02	4.894136338523386726e-02	4.952176818392046292e-02
1.664000000000000000e+03	4.163649401781259474e-02	4.179042890514667041e-02	4.214936633708225855e-02	4.233443536941734059e-02	4.253813728276353151e-02	4.256213983231092041e-02	4.274339484399960337e-02	4.293269444237689941e-02	4.349795228635354449e-02	4.410696095338376838e-02	4.516565289503085556e-02	4.679338694466361748e-02	4.872403451184141587e-02	4.974689842689385827e-02	5.026360535788767375e-02
1.666000000000000000e+03	3.930723551335973259e-02	4.002867716892614947e-02	4.022274896771965702e-02	4.120767166475805543e-02	4.194173903622936544e-02	4.230479879676880828e-02	4.306426124793000243e-02	4.374250389459726635e-02	4.404268308705112933e-02	4.467505038370629677e-02	4.565540825212183879e-02	4.735387116917884331e-02	4.883143788642881067e-02	5.009036793501266127e-02	5.046250801062700242e-02
1.668000000000000000e+03	3.603309157261975343e-02	3.667700034271616227e-02	3.808053234296927825e-02	3.917436114796549879e-02	3.999849787734346962e-02	4.097384458589580641e-02	4.218805912539283498e-02	4.309332124608342834e-02	4.345231621011524936e-02	4.438205558157513886e-02	4.515408210037985537e-02	4.691655848548461488e-02	4.813375245628418592e-02	4.895154005884849030e-02	4.947834933011182462e-02
1.670000000000000000e+03	3.209042781598413219e-02	3.320476659050819457e-02	3.470383154717650298e-02	3.608103442840861208e-02	3.722711311098067521e-02	3.880224684998809237e-02	4.019459403564267647e-02	4.082480806484908853e-02	4.206165006575336707e-02	4.277375005537360081e-02	4.355396668208642158e-02	4.472355470641686814e-02	4.616970192591807187e-02	4.648384691868747559e-02	4.707359135458673294e-02
1.672000000000000000e+03	2.784000586751705572e-02	2.928207496571981136e-02	3.048885057546687691e-02	3.209840404127944219e-02	3.375584041819785358e-02	3.560698216164654567e-02	3.711233227152856834e-02	3.828273529407447834e-02	3.905443740728670177e-02	3.989194760386526734e-02	4.078978482430028335e-02	4.174304093331509397e-02	4.269806695857162465e-02	4.365428991157838112e-02	4.406016168490597962e-02
1.674000000000000000e+03	2.314021497954458356e-02	2.472516973925072831e-02	2.661966134975463777e-02	2.827538016517871719e-02	2.986443974936155848e-02	3.162846820174494006e-02	3.306849825971573675e-02	3.409478486407522407e-02	3.506593588604293987e-02	3.613929947937657289e-02	3.697613560983362135e-02	3.785190171352930538e-02	3.869935980980414997e-02	3.912079604705512997e-02	3.937396326473729252e-02
1.676000000000000000e+03	1.907276362881080850e-02	2.062035909907946121e-02	2.210930504372264974e-02	2.368611157638166737e-02	2.550784721568458494e-02	2.709508186290443196e-02	2.829977084397414244e-02	2.970958965680689512e-02	3.050316576368789639e-02	3.169701911790367976e-02	3.222228917186444747e-02	3.283963229994740773e-02	3.379111880021162112e-02	3.400111740400636740e-02	3.460317735737307443e-02
1.678000000000000000e+03	1.542712692596114217e-02	1.633261187817094257e-02	1.777352065529814659e-02	1.975834646861576380e-02	2.115375125295555075e-02	2.279529008738291965e-02	2.373805589275929454e-02	2.499901273643590979e-02	2.582118278758005481e-02	2.678765917604596439e-02	2.706478091095829500e-02	2.807238561978513819e-02	2.864167232544538588e-02	2.872439902564883837e-02	2.918692600923552052e-02
1.680000000000000000e+03	1.157826863535305409e-02	1.267275196400301750e-02	1.416904176332708064e-02	1.539013101364683674e-02	1.701403093668663047e-02	1.818252043425164569e-02	1.916098689715702019e-02	2.011227819857695429e-02	2.100997947721191389e-02	2.177530684338137637e-02	2.202943254645348820e-02	2.275609618031454451e-02	2.331845013751326565e-02	2.377327304378493156e-02	2.378451782777919049e-02
1.682000000000000000e+03	8.889727579456670192e-03	9.629337977828736350e-03	1.094144544597359936e-02	1.210643551658931172e-02	1.328291796435225082e-02	1.437821738850960339e-02	1.528415319026961428e-02	1.601246810396573725e-02	1.662885819416341088e-02	1.699365982816444798e-02	1.755405558210527961e-02	1.797418310966634666e-02	1.829960112083367854e-02	1.875040415724664455e-02	1.870450277187843749e-02
1.684000000000000000e+03	6.541743423599460233e-03	7.108369216542174615e-03	7.939240606651940674e-03	9.119211746979280844e-03	9.949953678818823297e-03	1.083088687160443930e-02	1.167173907601777236e-02	1.192598909083958207e-02	1.259575078633224342e-02	1.292240182639118121e-02	1.340810202834643271e-02	1.366894646718160543e-02	1.381176127344433714e-02	1.437858188766422303e-02	1.444014666186263160e-02
1.686000000000000000e+03	4.632744103139256088e-03	5.344645577542920037e-03	6.036979296320133838e-03	6.593357975207447125e-03	7.023213737580782413e-03	7.757952496898054204e-03	8.347792418759904937e-03	8.755634372773865581e-03	9.242838441112176048e-03	9.711988007667808620e-03	9.935244497977422512e-03	9.817914728746313796e-03	1.020410108384254416e-02	1.035661914897208213e-02	1.036556623274081067e-02
1.688000000000000000e+03	3.355361315143635861e-03	3.508213948824820405e-03	4.193421518524037203e-03	4.668186768561231534e-03	5.291191779740636418e-03	5.514051453667448942e-03	5.954722457261381503e-03	6.520869790121205760e-03	6.583392310025544709e-03	6.818826975327109928e-03	6.785478491396232902e-03	7.169456970482373549e-03	7.220867374813332885e-03	7.179011282635891153e-03	7.691431522003949924e-03
1.690000000000000000e+03	2.407170550223212621e-03	2.469781497400410242e-03	2.636642898090453806e-03	3.158255787557837091e-03	3.530520520028450522e-03	3.733397297532410879e-03	4.051151938088117833e-03	4.226796944206019473e-03	4.619578443014233857e-03	4.512212330878675841e-03	4.668557175459268904e-03	5.121725346785207904e-03	5.027506090657682045e-03	5.081950976032746821e-03	5.071216390593076898e-03
1.692000000000000000e+03	1.498929716844670619e-03	1.519532272771368297e-03	2.010208337456974997e-03	2.302865370950930423e-03	2.478234251871902841e-03	2.348477727635503789e-03	2.859246953937622654e-03	2.943880253813391159e-03	3.091841366819245238e-03	3.219558034159305127e-03	3.347178903643208137e-03	3.229518201637993861e-03	3.275054390146206473e-03	3.386920814091618631e-03	3.700418168593332460e-03
1.694000000000000000e+03	9.754678658842430398e-04	1.409482251380576607e-03	1.211906262725261259e-03	1.227938060357101294e-03	1.561312558010814885e-03	1.495877085827190898e-03	1.949428497909144915e-03	2.002448623686376838e-03	1.789744139526083192e-03	2.244888825297000883e-03	2.021182256812258365e-03	2.171983131355074547e-03	2.404350979883373204e-03	2.384438176698982278e-03	2.412391500204350871e-03
1.696000000000000000e+03	5.705082888263051646e-04	5.964127387634304703e-04	9.474851680758796836e-04	1.116038036688796285e-03	9.538764757658966089e-04	8.976851519025701208e-04	1.010098240902879748e-03	1.042450905842606107e-03	1.190368926519069608e-03	1.181072179846674904e-03	1.580804173699423224e-03	1.252591662936057776e-03	1.189617318831226846e-03	1.469939216078545215e-03	1.719715436036116634e-03
1.698000000000000000e+03	7.468792401357929669e-04	6.292604011431631502e-04	5.182772418042967850e-04	8.301251776412122037e-04	8.649460121815247867e-04	9.792594168209097210e-04	8.743137628233952057e-04	7.919940160614042345e-04	8.636588994131969184e-04	8.483218826809094549e-04	7.547258928367253780e-04	1.136030132006536023e-03	9.749625128400041946e-04	9.885633983752041640e-04	7.335778304256006938e-04
1.700000000000000000e+03	3.265648041864834634e-04	6.188176056590743469e-04	2.502177172766466675e-04	2.403452273106198070e-04	6.357625110176345689e-04	4.363750048680085794e-04	4.734990727160256390e-04	4.153302192139686965e-04	7.102858299356475027e-04	5.940313492113970684e-04	5.462901366223184415e-04	8.416217242758854394e-04	8.681203983662630482e-04	8.322570070045193441e-04	8.474436093007773913e-04
1.702000000000000000e+03	2.277842526719530216e-04	1.574732812858200095e-04	5.433771255900141355e-04	6.209550578090705392e-04	6.324219188124721594e-04	3.478664626051856642e-04	4.648870067676934845e-04	6.684668340986397051e-04	4.400771531495830573e-04	5.805647984291214224e-04	4.694561645122386157e-04	5.133660068606388108e-04	6.953603070477424935e-04	4.303122726702957078e-04	2.183206714241608818e-04
1.704000000000000000e+03	2.807640416299955364e-04	4.012933536835702731e-04	3.374934930503522982e-04	1.344771921395792919e-04	5.706108559809122769e-04	2.236217003947081790e-04	1.792077467402469423e-04	1.004745503627430778e-04	1.073855592423131057e-04	5.831275721526440721e-04	4.687125166292504825e-04	5.824693747800014764e-04	1.171255531251409190e-04	4.916660408413078527e-04	3.952802708512774110e-04
1.706000000000000000e+03	1.058468259181280405e-04	3.125359001771187877e-04	4.420612581735513798e-04	3.719547703997435890e-04	2.460363172323565815e-04	3.715115120093110757e-04	2.052578511956777750e-04	1.902220975649840146e-04	4.742634936456881244e-04	9.083044483986491805e-05	1.134233803762546653e-04	8.525015913092047547e-05	4.970686155257694923e-04	1.510415155550666618e-04	9.709338505599544411e-05
1.708000000000000000e+03	3.925137853508890175e-05	4.727990931955016471e-04	2.816771098570468876e-04	1.850731644198390802e-04	1.706023064260813989e-04	1.588918675810739383e-04	3.611499357164319986e-05	4.749449358494619287e-04	4.828270241706812617e-04	4.820200656628628386e-04	5.160055018131381793e-04	1.841417282974568994e-04	3.977016872705564708e-04	7.831069030001616444e-05	4.087562154551790624e-04
